business_unit,week,year,type,total_revenue,avg_revenue,total_quantity
COMMISSIONS,25,2023,TOOLS & KITS,34018,11339.333333333334,13
COMMISSIONS,26,2019,ADVENTURING EQUIPMENT,564897,10087.44642857143,279
COMMISSIONS,26,2019,ARMS & ARMOUR,1996765,12799.77564102564,802
COMMISSIONS,26,2019,JEWELRY,100785,8398.75,78
COMMISSIONS,26,2019,POTIONS & SCROLLS,113108,8079.142857142857,72
COMMISSIONS,26,2019,SUMMONING DEVICE,296418,8718.176470588236,170
COMMISSIONS,26,2019,TOOLS & KITS,28169,7042.25,18
COMMISSIONS,26,2020,ADVENTURING EQUIPMENT,772034,10575.808219178081,418
COMMISSIONS,26,2020,ARMS & ARMOUR,2636581,15240.35260115607,1083
COMMISSIONS,26,2020,JEWELRY,142758,10981.384615384615,63
COMMISSIONS,26,2020,POTIONS & SCROLLS,144282,10305.857142857143,83
COMMISSIONS,26,2020,SUMMONING DEVICE,271256,11793.739130434782,135
COMMISSIONS,26,2020,TOOLS & KITS,3833,3833,3
COMMISSIONS,26,2021,ADVENTURING EQUIPMENT,687499,10742.171875,377
COMMISSIONS,26,2021,ARMS & ARMOUR,2048814,13049.770700636942,895
COMMISSIONS,26,2021,JEWELRY,79315,7931.5,52
COMMISSIONS,26,2021,POTIONS & SCROLLS,88887,9876.333333333334,62
COMMISSIONS,26,2021,SUMMONING DEVICE,242573,10107.208333333334,135
COMMISSIONS,26,2021,TOOLS & KITS,67616,11269.333333333334,23
COMMISSIONS,26,2022,ADVENTURING EQUIPMENT,596163,10104.457627118643,325
COMMISSIONS,26,2022,ARMS & ARMOUR,3197705,14535.022727272728,1232
COMMISSIONS,26,2022,JEWELRY,82861,8286.1,30
COMMISSIONS,26,2022,POTIONS & SCROLLS,84061,8406.1,47
COMMISSIONS,26,2022,SUMMONING DEVICE,341389,11012.548387096775,141
COMMISSIONS,26,2022,TOOLS & KITS,28488,14244,7
COMMISSIONS,26,2023,ADVENTURING EQUIPMENT,857782,9974.209302325582,427
COMMISSIONS,26,2023,ARMS & ARMOUR,2459059,13364.451086956522,1014
COMMISSIONS,26,2023,JEWELRY,87099,10887.375,43
COMMISSIONS,26,2023,POTIONS & SCROLLS,201692,10084.6,119
COMMISSIONS,26,2023,SUMMONING DEVICE,204409,12024.058823529413,88
COMMISSIONS,26,2023,TOOLS & KITS,7870,7870,9
COMMISSIONS,27,2019,ADVENTURING EQUIPMENT,802103,9902.506172839507,399
COMMISSIONS,27,2019,ARMS & ARMOUR,1852026,11292.841463414634,872
COMMISSIONS,27,2019,JEWELRY,132566,7798,90
COMMISSIONS,27,2019,POTIONS & SCROLLS,205778,10830.421052631578,92
COMMISSIONS,27,2019,SUMMONING DEVICE,197046,9383.142857142857,116
COMMISSIONS,27,2019,TOOLS & KITS,31998,15999,17
COMMISSIONS,27,2020,ADVENTURING EQUIPMENT,415594,8481.510204081633,240
COMMISSIONS,27,2020,ARMS & ARMOUR,2018268,12231.927272727273,863
COMMISSIONS,27,2020,JEWELRY,112479,10225.363636363636,57
COMMISSIONS,27,2020,POTIONS & SCROLLS,183052,9634.315789473685,119
COMMISSIONS,27,2020,SUMMONING DEVICE,173487,10205.117647058823,84
COMMISSIONS,27,2020,TOOLS & KITS,33012,16506,17
COMMISSIONS,27,2021,ADVENTURING EQUIPMENT,584804,9432.322580645161,324
COMMISSIONS,27,2021,ARMS & ARMOUR,1939350,10207.105263157895,1012
COMMISSIONS,27,2021,JEWELRY,103887,8657.25,57
COMMISSIONS,27,2021,POTIONS & SCROLLS,196653,10925.166666666666,85
COMMISSIONS,27,2021,SUMMONING DEVICE,289386,10718,143
COMMISSIONS,27,2021,TOOLS & KITS,8501,8501,8
COMMISSIONS,27,2022,ADVENTURING EQUIPMENT,617420,9958.387096774193,358
COMMISSIONS,27,2022,ARMS & ARMOUR,2863534,14106.078817733991,1126
COMMISSIONS,27,2022,JEWELRY,164063,10253.9375,96
COMMISSIONS,27,2022,POTIONS & SCROLLS,91277,8297.90909090909,70
COMMISSIONS,27,2022,SUMMONING DEVICE,233718,11129.42857142857,131
COMMISSIONS,27,2022,TOOLS & KITS,14809,7404.5,10
COMMISSIONS,27,2023,ADVENTURING EQUIPMENT,784446,10745.835616438357,412
COMMISSIONS,27,2023,ARMS & ARMOUR,2489860,13173.862433862434,1018
COMMISSIONS,27,2023,JEWELRY,245293,12264.65,118
COMMISSIONS,27,2023,POTIONS & SCROLLS,153903,10260.2,75
COMMISSIONS,27,2023,SUMMONING DEVICE,225720,11286,127
COMMISSIONS,27,2023,TOOLS & KITS,30927,15463.5,12
COMMISSIONS,28,2019,ADVENTURING EQUIPMENT,766132,10494.95890410959,416
COMMISSIONS,28,2019,ARMS & ARMOUR,1719153,10950.019108280254,839
COMMISSIONS,28,2019,JEWELRY,222714,9683.217391304348,131
COMMISSIONS,28,2019,POTIONS & SCROLLS,113937,9494.75,65
COMMISSIONS,28,2019,SUMMONING DEVICE,265431,10617.24,135
COMMISSIONS,28,2019,TOOLS & KITS,56473,9412.166666666666,30
COMMISSIONS,28,2020,ADVENTURING EQUIPMENT,622426,9575.784615384615,372
COMMISSIONS,28,2020,ARMS & ARMOUR,2318175,12330.718085106382,1064
COMMISSIONS,28,2020,JEWELRY,113174,9431.166666666666,58
COMMISSIONS,28,2020,POTIONS & SCROLLS,172375,11491.666666666666,95
COMMISSIONS,28,2020,SUMMONING DEVICE,312117,10068.290322580646,199
COMMISSIONS,28,2020,TOOLS & KITS,13382,13382,5
COMMISSIONS,28,2021,ADVENTURING EQUIPMENT,673930,10869.838709677419,339
COMMISSIONS,28,2021,ARMS & ARMOUR,2157209,12469.416184971098,910
COMMISSIONS,28,2021,JEWELRY,86531,8653.1,38
COMMISSIONS,28,2021,POTIONS & SCROLLS,176439,12602.785714285714,83
COMMISSIONS,28,2021,SUMMONING DEVICE,316498,9042.8,180
COMMISSIONS,28,2022,ADVENTURING EQUIPMENT,651744,10183.5,372
COMMISSIONS,28,2022,ARMS & ARMOUR,3056699,13289.995652173913,1290
COMMISSIONS,28,2022,JEWELRY,118306,11830.6,53
COMMISSIONS,28,2022,POTIONS & SCROLLS,147071,9804.733333333334,87
COMMISSIONS,28,2022,SUMMONING DEVICE,174111,8705.55,119
COMMISSIONS,28,2022,TOOLS & KITS,34169,11389.666666666666,20
COMMISSIONS,28,2023,ADVENTURING EQUIPMENT,599363,10158.694915254237,318
COMMISSIONS,28,2023,ARMS & ARMOUR,2810696,14124.100502512563,1091
COMMISSIONS,28,2023,JEWELRY,204775,12045.588235294117,71
COMMISSIONS,28,2023,POTIONS & SCROLLS,155892,10392.8,85
COMMISSIONS,28,2023,SUMMONING DEVICE,255537,9828.346153846154,126
COMMISSIONS,28,2023,TOOLS & KITS,33204,8301,15
COMMISSIONS,29,2019,ADVENTURING EQUIPMENT,862266,11345.605263157895,421
COMMISSIONS,29,2019,ARMS & ARMOUR,2040997,12445.103658536585,937
COMMISSIONS,29,2019,JEWELRY,151646,10109.733333333334,83
COMMISSIONS,29,2019,POTIONS & SCROLLS,213410,13338.125,89
COMMISSIONS,29,2019,SUMMONING DEVICE,273834,9779.785714285714,150
COMMISSIONS,29,2019,TOOLS & KITS,52286,7469.428571428572,40
COMMISSIONS,29,2020,ADVENTURING EQUIPMENT,532803,9514.339285714286,306
COMMISSIONS,29,2020,ARMS & ARMOUR,2312864,12501.967567567568,996
COMMISSIONS,29,2020,JEWELRY,120800,9292.307692307691,69
COMMISSIONS,29,2020,POTIONS & SCROLLS,86049,8604.9,51
COMMISSIONS,29,2020,SUMMONING DEVICE,356332,11135.375,160
COMMISSIONS,29,2020,TOOLS & KITS,30708,10236,17
COMMISSIONS,29,2021,ADVENTURING EQUIPMENT,601036,9540.253968253968,344
COMMISSIONS,29,2021,ARMS & ARMOUR,1985173,9975.743718592965,1045
COMMISSIONS,29,2021,JEWELRY,118996,8499.714285714286,77
COMMISSIONS,29,2021,POTIONS & SCROLLS,106495,10649.5,45
COMMISSIONS,29,2021,SUMMONING DEVICE,340960,10332.121212121212,185
COMMISSIONS,29,2021,TOOLS & KITS,23034,11517,19
COMMISSIONS,29,2022,ADVENTURING EQUIPMENT,708665,11248.650793650793,347
COMMISSIONS,29,2022,ARMS & ARMOUR,2449991,13243.194594594595,971
COMMISSIONS,29,2022,JEWELRY,130919,10909.916666666666,71
COMMISSIONS,29,2022,POTIONS & SCROLLS,110012,10001.09090909091,57
COMMISSIONS,29,2022,SUMMONING DEVICE,320613,10687.1,166
COMMISSIONS,29,2022,TOOLS & KITS,21404,21404,9
COMMISSIONS,29,2023,ADVENTURING EQUIPMENT,639566,9269.072463768116,390
COMMISSIONS,29,2023,ARMS & ARMOUR,2425304,12501.567010309278,1049
COMMISSIONS,29,2023,JEWELRY,234089,11147.095238095239,133
COMMISSIONS,29,2023,POTIONS & SCROLLS,82179,10272.375,49
COMMISSIONS,29,2023,SUMMONING DEVICE,210154,10507.7,121
COMMISSIONS,29,2023,TOOLS & KITS,15084,15084,8
COMMISSIONS,30,2019,ADVENTURING EQUIPMENT,867249,9855.102272727272,426
COMMISSIONS,30,2019,ARMS & ARMOUR,1998318,11618.127906976744,973
COMMISSIONS,30,2019,JEWELRY,85654,10706.75,50
COMMISSIONS,30,2019,POTIONS & SCROLLS,174841,9713.388888888889,102
COMMISSIONS,30,2019,SUMMONING DEVICE,242227,10092.791666666666,115
COMMISSIONS,30,2019,TOOLS & KITS,57457,11491.4,24
COMMISSIONS,30,2020,ADVENTURING EQUIPMENT,668741,9691.898550724638,349
COMMISSIONS,30,2020,ARMS & ARMOUR,2675622,12988.456310679612,1156
COMMISSIONS,30,2020,JEWELRY,141490,7074.5,107
COMMISSIONS,30,2020,POTIONS & SCROLLS,93243,9324.3,67
COMMISSIONS,30,2020,SUMMONING DEVICE,319284,11825.333333333334,156
COMMISSIONS,30,2020,TOOLS & KITS,62066,10344.333333333334,39
COMMISSIONS,30,2021,ADVENTURING EQUIPMENT,736798,9446.128205128205,435
COMMISSIONS,30,2021,ARMS & ARMOUR,2494531,12858.407216494845,1100
COMMISSIONS,30,2021,JEWELRY,146179,9745.266666666666,79
COMMISSIONS,30,2021,POTIONS & SCROLLS,141972,12906.545454545454,74
COMMISSIONS,30,2021,SUMMONING DEVICE,262198,9711.037037037036,120
COMMISSIONS,30,2021,TOOLS & KITS,15884,5294.666666666667,12
COMMISSIONS,30,2022,ADVENTURING EQUIPMENT,588174,10503.107142857143,297
COMMISSIONS,30,2022,ARMS & ARMOUR,2524097,13215.167539267015,1046
COMMISSIONS,30,2022,JEWELRY,165003,10312.6875,88
COMMISSIONS,30,2022,POTIONS & SCROLLS,97568,9756.8,50
COMMISSIONS,30,2022,SUMMONING DEVICE,284385,10156.607142857143,168
COMMISSIONS,30,2022,TOOLS & KITS,6427,6427,8
COMMISSIONS,30,2023,ADVENTURING EQUIPMENT,773002,11537.34328358209,412
COMMISSIONS,30,2023,ARMS & ARMOUR,2366167,12929.874316939891,1002
COMMISSIONS,30,2023,JEWELRY,138737,9909.785714285714,87
COMMISSIONS,30,2023,POTIONS & SCROLLS,132993,10230.23076923077,69
COMMISSIONS,30,2023,SUMMONING DEVICE,305789,11761.115384615385,152
COMMISSIONS,30,2023,TOOLS & KITS,3489,1744.5,4
COMMISSIONS,31,2019,ADVENTURING EQUIPMENT,725111,10822.55223880597,365
COMMISSIONS,31,2019,ARMS & ARMOUR,1641591,11243.77397260274,761
COMMISSIONS,31,2019,JEWELRY,135109,9650.642857142857,77
COMMISSIONS,31,2019,POTIONS & SCROLLS,124199,8871.357142857143,76
COMMISSIONS,31,2019,SUMMONING DEVICE,245235,10218.125,123
COMMISSIONS,31,2019,TOOLS & KITS,10539,10539,8
COMMISSIONS,31,2020,ADVENTURING EQUIPMENT,568991,10536.87037037037,282
COMMISSIONS,31,2020,ARMS & ARMOUR,2422584,12817.904761904761,982
COMMISSIONS,31,2020,JEWELRY,107955,9814.09090909091,58
COMMISSIONS,31,2020,POTIONS & SCROLLS,117602,11760.2,67
COMMISSIONS,31,2020,SUMMONING DEVICE,258385,10335.4,104
COMMISSIONS,31,2020,TOOLS & KITS,4162,4162,6
COMMISSIONS,31,2021,ADVENTURING EQUIPMENT,633355,9453.059701492537,339
COMMISSIONS,31,2021,ARMS & ARMOUR,2353594,12653.731182795698,1044
COMMISSIONS,31,2021,JEWELRY,226029,10763.285714285714,125
COMMISSIONS,31,2021,POTIONS & SCROLLS,175195,10949.6875,80
COMMISSIONS,31,2021,SUMMONING DEVICE,293874,10884.222222222223,164
COMMISSIONS,31,2021,TOOLS & KITS,14824,7412,9
COMMISSIONS,31,2022,ADVENTURING EQUIPMENT,783685,9675.123456790123,448
COMMISSIONS,31,2022,ARMS & ARMOUR,2853496,14484.751269035532,1057
COMMISSIONS,31,2022,JEWELRY,245916,13662,105
COMMISSIONS,31,2022,POTIONS & SCROLLS,192653,10702.944444444445,92
COMMISSIONS,31,2022,SUMMONING DEVICE,197370,10965,114
COMMISSIONS,31,2022,TOOLS & KITS,28285,14142.5,11
COMMISSIONS,31,2023,ADVENTURING EQUIPMENT,715998,11548.354838709678,318
COMMISSIONS,31,2023,ARMS & ARMOUR,2721761,13148.6038647343,1104
COMMISSIONS,31,2023,JEWELRY,174816,9200.842105263158,92
COMMISSIONS,31,2023,POTIONS & SCROLLS,144689,9043.0625,68
COMMISSIONS,31,2023,SUMMONING DEVICE,307623,9613.21875,168
COMMISSIONS,31,2023,TOOLS & KITS,24335,8111.666666666667,16
COMMISSIONS,32,2019,ADVENTURING EQUIPMENT,939621,11320.734939759037,515
COMMISSIONS,32,2019,ARMS & ARMOUR,1873856,11638.857142857143,915
COMMISSIONS,32,2019,JEWELRY,225355,10731.190476190477,124
COMMISSIONS,32,2019,POTIONS & SCROLLS,177916,9364,114
COMMISSIONS,32,2019,SUMMONING DEVICE,251327,8975.964285714286,128
COMMISSIONS,32,2019,TOOLS & KITS,10309,5154.5,17
COMMISSIONS,32,2020,ADVENTURING EQUIPMENT,892782,11022,434
COMMISSIONS,32,2020,ARMS & ARMOUR,2470629,13211.919786096256,1003
COMMISSIONS,32,2020,JEWELRY,122926,9455.846153846154,80
COMMISSIONS,32,2020,POTIONS & SCROLLS,115292,8868.615384615385,81
COMMISSIONS,32,2020,SUMMONING DEVICE,186140,9307,103
COMMISSIONS,32,2020,TOOLS & KITS,41962,10490.5,28
COMMISSIONS,32,2021,ADVENTURING EQUIPMENT,780272,11146.742857142857,436
COMMISSIONS,32,2021,ARMS & ARMOUR,2050904,11993.590643274854,904
COMMISSIONS,32,2021,JEWELRY,163173,10198.3125,75
COMMISSIONS,32,2021,POTIONS & SCROLLS,91617,7634.75,56
COMMISSIONS,32,2021,SUMMONING DEVICE,153749,9044.058823529413,93
COMMISSIONS,32,2021,TOOLS & KITS,6718,6718,9
COMMISSIONS,32,2022,ADVENTURING EQUIPMENT,718821,11409.857142857143,359
COMMISSIONS,32,2022,ARMS & ARMOUR,3351656,15445.41935483871,1171
COMMISSIONS,32,2022,JEWELRY,51857,8642.833333333334,30
COMMISSIONS,32,2022,POTIONS & SCROLLS,69466,8683.25,31
COMMISSIONS,32,2022,SUMMONING DEVICE,283485,10124.464285714286,144
COMMISSIONS,32,2022,TOOLS & KITS,21069,21069,1
COMMISSIONS,32,2023,ADVENTURING EQUIPMENT,668516,9415.718309859154,390
COMMISSIONS,32,2023,ARMS & ARMOUR,2442051,12719.015625,1043
COMMISSIONS,32,2023,JEWELRY,123543,10295.25,70
COMMISSIONS,32,2023,POTIONS & SCROLLS,154806,8147.684210526316,93
COMMISSIONS,32,2023,SUMMONING DEVICE,174815,9711.944444444445,102
COMMISSIONS,32,2023,TOOLS & KITS,8297,8297,2
COMMISSIONS,33,2019,ADVENTURING EQUIPMENT,596476,10651.357142857143,323
COMMISSIONS,33,2019,ARMS & ARMOUR,1686999,11634.475862068966,822
COMMISSIONS,33,2019,JEWELRY,122574,10214.5,58
COMMISSIONS,33,2019,POTIONS & SCROLLS,144481,9632.066666666668,73
COMMISSIONS,33,2019,SUMMONING DEVICE,316070,10535.666666666666,176
COMMISSIONS,33,2019,TOOLS & KITS,36725,7345,22
COMMISSIONS,33,2020,ADVENTURING EQUIPMENT,690046,9857.8,357
COMMISSIONS,33,2020,ARMS & ARMOUR,1838516,12095.5,821
COMMISSIONS,33,2020,JEWELRY,140850,8803.125,66
COMMISSIONS,33,2020,POTIONS & SCROLLS,158942,8365.368421052632,87
COMMISSIONS,33,2020,SUMMONING DEVICE,219006,9125.25,127
COMMISSIONS,33,2020,TOOLS & KITS,84287,12041,41
COMMISSIONS,33,2021,ADVENTURING EQUIPMENT,691094,10163.14705882353,413
COMMISSIONS,33,2021,ARMS & ARMOUR,2490938,14652.576470588236,981
COMMISSIONS,33,2021,JEWELRY,155965,8664.722222222223,127
COMMISSIONS,33,2021,POTIONS & SCROLLS,71531,6502.818181818182,62
COMMISSIONS,33,2021,SUMMONING DEVICE,324256,10459.870967741936,198
COMMISSIONS,33,2021,TOOLS & KITS,4058,4058,4
COMMISSIONS,33,2022,ADVENTURING EQUIPMENT,661414,10667.967741935483,349
COMMISSIONS,33,2022,ARMS & ARMOUR,2437430,13104.462365591398,977
COMMISSIONS,33,2022,JEWELRY,162385,9552.058823529413,81
COMMISSIONS,33,2022,POTIONS & SCROLLS,172640,9591.111111111111,95
COMMISSIONS,33,2022,SUMMONING DEVICE,203974,10198.7,132
COMMISSIONS,33,2023,ADVENTURING EQUIPMENT,602361,8483.957746478873,368
COMMISSIONS,33,2023,ARMS & ARMOUR,2662894,13517.22842639594,1049
COMMISSIONS,33,2023,JEWELRY,166150,9230.555555555555,105
COMMISSIONS,33,2023,POTIONS & SCROLLS,150983,7549.15,91
COMMISSIONS,33,2023,SUMMONING DEVICE,325512,9864,189
COMMISSIONS,33,2023,TOOLS & KITS,16120,8060,7
COMMISSIONS,34,2019,ADVENTURING EQUIPMENT,562190,10221.636363636364,316
COMMISSIONS,34,2019,ARMS & ARMOUR,1845275,11753.343949044585,878
COMMISSIONS,34,2019,JEWELRY,78476,9809.5,36
COMMISSIONS,34,2019,POTIONS & SCROLLS,134280,11190,72
COMMISSIONS,34,2019,SUMMONING DEVICE,265659,9487.82142857143,146
COMMISSIONS,34,2020,ADVENTURING EQUIPMENT,640369,11040.844827586207,314
COMMISSIONS,34,2020,ARMS & ARMOUR,2791023,13548.655339805826,1165
COMMISSIONS,34,2020,JEWELRY,125742,9672.461538461539,50
COMMISSIONS,34,2020,POTIONS & SCROLLS,108471,9861,50
COMMISSIONS,34,2020,SUMMONING DEVICE,340929,11756.172413793103,177
COMMISSIONS,34,2020,TOOLS & KITS,926,926,2
COMMISSIONS,34,2021,ADVENTURING EQUIPMENT,803411,9918.6543209876545,478
COMMISSIONS,34,2021,ARMS & ARMOUR,2130165,11768.867403314916,997
COMMISSIONS,34,2021,JEWELRY,155900,12991.666666666666,74
COMMISSIONS,34,2021,POTIONS & SCROLLS,120564,9274.153846153846,72
COMMISSIONS,34,2021,SUMMONING DEVICE,206406,8974.173913043478,114
COMMISSIONS,34,2021,TOOLS & KITS,6662,3331,10
COMMISSIONS,34,2022,ADVENTURING EQUIPMENT,672370,10344.153846153846,401
COMMISSIONS,34,2022,ARMS & ARMOUR,2774244,15077.41304347826,1045
COMMISSIONS,34,2022,JEWELRY,153185,11783.461538461539,69
COMMISSIONS,34,2022,POTIONS & SCROLLS,65303,6530.3,51
COMMISSIONS,34,2022,SUMMONING DEVICE,241670,10985,104
COMMISSIONS,34,2022,TOOLS & KITS,25414,8471.333333333334,16
COMMISSIONS,34,2023,ADVENTURING EQUIPMENT,763300,10750.704225352112,419
COMMISSIONS,34,2023,ARMS & ARMOUR,2770992,13451.417475728156,1180
COMMISSIONS,34,2023,JEWELRY,82086,6314.307692307692,67
COMMISSIONS,34,2023,POTIONS & SCROLLS,110276,7876.857142857143,82
COMMISSIONS,34,2023,SUMMONING DEVICE,256037,11132.04347826087,125
COMMISSIONS,34,2023,TOOLS & KITS,12676,12676,7
COMMISSIONS,35,2019,ADVENTURING EQUIPMENT,719504,10427.59420289855,361
COMMISSIONS,35,2019,ARMS & ARMOUR,1770842,11279.248407643312,876
COMMISSIONS,35,2019,JEWELRY,111162,10105.636363636364,56
COMMISSIONS,35,2019,POTIONS & SCROLLS,119961,8568.642857142857,65
COMMISSIONS,35,2019,SUMMONING DEVICE,328482,9661.235294117647,186
COMMISSIONS,35,2020,ADVENTURING EQUIPMENT,601409,9252.446153846155,332
COMMISSIONS,35,2020,ARMS & ARMOUR,1662647,10590.108280254777,842
COMMISSIONS,35,2020,JEWELRY,90093,7507.75,50
COMMISSIONS,35,2020,POTIONS & SCROLLS,148057,10575.5,82
COMMISSIONS,35,2020,SUMMONING DEVICE,339511,10609.71875,166
COMMISSIONS,35,2020,TOOLS & KITS,9572,9572,9
COMMISSIONS,35,2021,ADVENTURING EQUIPMENT,655388,10402.984126984127,364
COMMISSIONS,35,2021,ARMS & ARMOUR,2187606,12153.366666666667,1010
COMMISSIONS,35,2021,JEWELRY,170959,10684.9375,82
COMMISSIONS,35,2021,POTIONS & SCROLLS,147410,7758.421052631579,95
COMMISSIONS,35,2021,SUMMONING DEVICE,264329,9114.793103448275,147
COMMISSIONS,35,2021,TOOLS & KITS,40224,13408,17
COMMISSIONS,35,2022,ADVENTURING EQUIPMENT,456308,8148.357142857143,282
COMMISSIONS,35,2022,ARMS & ARMOUR,2689176,13182.235294117647,1108
COMMISSIONS,35,2022,JEWELRY,155230,11940.76923076923,78
COMMISSIONS,35,2022,POTIONS & SCROLLS,182559,10738.764705882353,114
COMMISSIONS,35,2022,SUMMONING DEVICE,269236,10355.23076923077,148
COMMISSIONS,35,2022,TOOLS & KITS,1602,1602,6
COMMISSIONS,35,2023,ADVENTURING EQUIPMENT,729014,9986.493150684932,353
COMMISSIONS,35,2023,ARMS & ARMOUR,2822541,13313.872641509433,1197
COMMISSIONS,35,2023,JEWELRY,139960,9997.142857142857,61
COMMISSIONS,35,2023,POTIONS & SCROLLS,144106,10293.285714285714,87
COMMISSIONS,35,2023,SUMMONING DEVICE,230686,10029.826086956522,154
COMMISSIONS,35,2023,TOOLS & KITS,25370,5074,26
COMMISSIONS,36,2019,ADVENTURING EQUIPMENT,900452,10005.022222222222,512
COMMISSIONS,36,2019,ARMS & ARMOUR,2063839,11726.357954545454,928
COMMISSIONS,36,2019,JEWELRY,253256,11011.130434782608,132
COMMISSIONS,36,2019,POTIONS & SCROLLS,92675,10297.222222222223,41
COMMISSIONS,36,2019,SUMMONING DEVICE,259335,11275.434782608696,146
COMMISSIONS,36,2019,TOOLS & KITS,10688,10688,1
COMMISSIONS,36,2020,ADVENTURING EQUIPMENT,741808,10597.257142857143,357
COMMISSIONS,36,2020,ARMS & ARMOUR,2274962,12780.685393258427,1014
COMMISSIONS,36,2020,JEWELRY,147072,8170.666666666667,125
COMMISSIONS,36,2020,POTIONS & SCROLLS,195132,9756.6,89
COMMISSIONS,36,2020,SUMMONING DEVICE,273854,10954.16,159
COMMISSIONS,36,2020,TOOLS & KITS,36998,9249.5,26
COMMISSIONS,36,2021,ADVENTURING EQUIPMENT,815719,10070.604938271605,428
COMMISSIONS,36,2021,ARMS & ARMOUR,1881513,11266.54491017964,930
COMMISSIONS,36,2021,JEWELRY,132806,8300.375,73
COMMISSIONS,36,2021,POTIONS & SCROLLS,175156,10947.25,77
COMMISSIONS,36,2021,SUMMONING DEVICE,158104,7905.2,98
COMMISSIONS,36,2022,ADVENTURING EQUIPMENT,811076,10013.283950617284,458
COMMISSIONS,36,2022,ARMS & ARMOUR,2478073,13322.97311827957,1023
COMMISSIONS,36,2022,JEWELRY,97796,8890.545454545454,60
COMMISSIONS,36,2022,POTIONS & SCROLLS,111726,11172.6,79
COMMISSIONS,36,2022,SUMMONING DEVICE,248682,8881.5,166
COMMISSIONS,36,2022,TOOLS & KITS,14319,7159.5,12
COMMISSIONS,36,2023,ADVENTURING EQUIPMENT,669564,10300.984615384616,347
COMMISSIONS,36,2023,ARMS & ARMOUR,2461989,13677.716666666667,949
COMMISSIONS,36,2023,JEWELRY,209426,9972.666666666666,123
COMMISSIONS,36,2023,POTIONS & SCROLLS,93621,7201.615384615385,63
COMMISSIONS,36,2023,SUMMONING DEVICE,195830,10879.444444444445,90
COMMISSIONS,36,2023,TOOLS & KITS,13613,6806.5,10
COMMISSIONS,37,2019,ADVENTURING EQUIPMENT,785265,10470.2,418
COMMISSIONS,37,2019,ARMS & ARMOUR,2233813,12987.28488372093,946
COMMISSIONS,37,2019,JEWELRY,145805,11215.76923076923,64
COMMISSIONS,37,2019,POTIONS & SCROLLS,141406,7855.888888888889,95
COMMISSIONS,37,2019,SUMMONING DEVICE,169690,11312.666666666666,92
COMMISSIONS,37,2019,TOOLS & KITS,30362,10120.666666666666,27
COMMISSIONS,37,2020,ADVENTURING EQUIPMENT,814025,11151.027397260274,411
COMMISSIONS,37,2020,ARMS & ARMOUR,2074212,12059.372093023256,928
COMMISSIONS,37,2020,JEWELRY,71894,8986.75,41
COMMISSIONS,37,2020,POTIONS & SCROLLS,126317,8421.133333333333,77
COMMISSIONS,37,2020,SUMMONING DEVICE,253720,9397.037037037036,152
COMMISSIONS,37,2020,TOOLS & KITS,15313,15313,7
COMMISSIONS,37,2021,ADVENTURING EQUIPMENT,826189,10327.3625,443
COMMISSIONS,37,2021,ARMS & ARMOUR,2219553,11743.666666666666,1007
COMMISSIONS,37,2021,JEWELRY,168569,11237.933333333332,82
COMMISSIONS,37,2021,POTIONS & SCROLLS,115006,11500.6,69
COMMISSIONS,37,2021,SUMMONING DEVICE,189583,10532.388888888889,96
COMMISSIONS,37,2021,TOOLS & KITS,51113,7301.857142857143,36
COMMISSIONS,37,2022,ADVENTURING EQUIPMENT,839944,10499.3,391
COMMISSIONS,37,2022,ARMS & ARMOUR,2788935,14014.748743718594,1066
COMMISSIONS,37,2022,JEWELRY,161470,10764.666666666666,92
COMMISSIONS,37,2022,POTIONS & SCROLLS,115258,11525.8,53
COMMISSIONS,37,2022,SUMMONING DEVICE,214707,9759.40909090909,117
COMMISSIONS,37,2022,TOOLS & KITS,33680,6736,29
COMMISSIONS,37,2023,ADVENTURING EQUIPMENT,520270,10005.192307692309,297
COMMISSIONS,37,2023,ARMS & ARMOUR,2684353,15606.703488372093,934
COMMISSIONS,37,2023,JEWELRY,171982,9051.684210526315,114
COMMISSIONS,37,2023,POTIONS & SCROLLS,180218,10012.111111111111,102
COMMISSIONS,37,2023,SUMMONING DEVICE,316868,11735.851851851852,168
COMMISSIONS,37,2023,TOOLS & KITS,6042,3021,7
COMMISSIONS,38,2019,ADVENTURING EQUIPMENT,679019,9563.647887323943,402
COMMISSIONS,38,2019,ARMS & ARMOUR,1644445,9846.976047904192,888
COMMISSIONS,38,2019,JEWELRY,114974,10452.181818181818,80
COMMISSIONS,38,2019,POTIONS & SCROLLS,116468,10588,67
COMMISSIONS,38,2019,SUMMONING DEVICE,254120,9411.851851851852,134
COMMISSIONS,38,2019,TOOLS & KITS,10565,3521.6666666666665,9
COMMISSIONS,38,2020,ADVENTURING EQUIPMENT,622989,10212.934426229509,342
COMMISSIONS,38,2020,ARMS & ARMOUR,2210166,12775.526011560694,959
COMMISSIONS,38,2020,JEWELRY,161179,10073.6875,90
COMMISSIONS,38,2020,POTIONS & SCROLLS,156444,13037,70
COMMISSIONS,38,2020,SUMMONING DEVICE,278961,12128.739130434782,154
COMMISSIONS,38,2021,ADVENTURING EQUIPMENT,601660,10555.438596491229,310
COMMISSIONS,38,2021,ARMS & ARMOUR,2123156,12790.096385542169,885
COMMISSIONS,38,2021,JEWELRY,148667,11435.923076923076,61
